0.3000026,2.700904e-05,-0.4785663,0,0,0,2.594155e-06,2.700904e-05,-0.4785663,-1.083314e-05,-0.006518194,-7.653818e-06
0.2999466,2.606975e-05,-0.490212,0,0,0,-5.337832e-05,2.606975e-05,-0.490212,-1.158314e-05,-0.007227799,1.815072e-06
0.2998861,2.471898e-05,-0.5019628,0,0,0,-0.0001139036,2.471898e-05,-0.5019628,-1.523113e-05,-0.007900358,2.656738e-06
0.2998223,2.364006e-05,-0.5138175,0,0,0,-0.0001776598,2.364006e-05,-0.5138175,-1.457533e-05,-0.008541153,-6.064582e-06
0.299754,2.17051e-05,-0.525777,0,0,0,-0.0002460453,2.17051e-05,-0.525777,-1.439689e-05,-0.009180332,-2.027521e-05
0.29968,1.855802e-05,-0.5378414,0,0,0,-0.0003199665,1.855802e-05,-0.5378414,-1.320501e-05,-0.009842139,-2.554286e-05
0.2996015,1.437008e-05,-0.5500054,0,0,0,-0.0003985338,1.437008e-05,-0.5500054,-4.628702e-06,-0.01052622,-2.835999e-05
0.2995214,1.026449e-05,-0.5622498,0,0,0,-0.0004785565,1.026449e-05,-0.5622498,4.80479e-06,-0.01122477,-3.791843e-05
0.2994429,8.235802e-06,-0.5745159,0,0,0,-0.0005571028,8.235802e-06,-0.5745159,1.458297e-05,-0.01195348,-1.944865e-05
0.2993676,9.834833e-06,-0.586682,0,0,0,-0.0006323998,9.834833e-06,-0.586682,2.810838e-05,-0.01268485,-3.012305e-06
0.2992967,1.594972e-05,-0.5986299,0,0,0,-0.0007032563,1.594972e-05,-0.5986299,3.194827e-05,-0.01342298,6.397866e-06
0.2992311,2.677132e-05,-0.6103101,0,0,0,-0.000768933,2.677132e-05,-0.6103101,2.522115e-05,-0.0141638,1.218018e-05
0.299169,4.012829e-05,-0.6217166,0,0,0,-0.000830958,4.012829e-05,-0.6217166,2.124338e-05,-0.01490685,1.471038e-05
0.2991077,5.255287e-05,-0.6328545,0,0,0,-0.0008923069,5.255287e-05,-0.6328545,1.559975e-05,-0.01565048,1.548806e-05
0.2990447,6.171682e-05,-0.6437277,0,0,0,-0.0009552625,6.171682e-05,-0.6437277,8.534918e-06,-0.01638918,1.9518e-05
0.298979,6.655267e-05,-0.6543387,0,0,0,-0.001021009,6.655267e-05,-0.6543387,1.189221e-05,-0.0171216,2.806364e-05
0.2989109,6.750548e-05,-0.6646876,0,0,0,-0.001089085,6.750548e-05,-0.6646876,1.966438e-05,-0.01784874,4.019244e-05
0.2988433,6.64799e-05,-0.6747718,0,0,0,-0.001156749,6.64799e-05,-0.6747718,2.130934e-05,-0.0185792,4.808598e-05
0.2987788,6.578202e-05,-0.6845882,0,0,0,-0.001221164,6.578202e-05,-0.6845882,2.027235e-05,-0.01930822,5.608163e-05
0.2987188,6.637679e-05,-0.6941358,0,0,0,-0.001281256,6.637679e-05,-0.6941358,2.319107e-05,-0.0200332,6.654747e-05
0.2986625,6.721885e-05,-0.703416,0,0,0,-0.001337544,6.721885e-05,-0.703416,2.669022e-05,-0.02076061,7.359613e-05
0.2986102,6.797035e-05,-0.7124295,0,0,0,-0.001389761,6.797035e-05,-0.7124295,2.216753e-05,-0.02149023,7.74278e-05
0.2985622,6.874281e-05,-0.7211764,0,0,0,-0.001437772,6.874281e-05,-0.7211764,1.749928e-05,-0.02221604,8.353002e-05
0.298517,6.860691e-05,-0.7296588,0,0,0,-0.001482949,6.860691e-05,-0.7296588,2.412345e-05,-0.0229347,9.494009e-05
0.2984741,6.703244e-05,-0.7378781,0,0,0,-0.001525896,6.703244e-05,-0.7378781,3.345008e-05,-0.02365038,0.0001078703
0.2984354,6.514129e-05,-0.7458324,0,0,0,-0.001564588,6.514129e-05,-0.7458324,3.338547e-05,-0.02437205,0.0001141387
0.2984034,6.450967e-05,-0.7535191,0,0,0,-0.001596549,6.450967e-05,-0.7535191,2.465655e-05,-0.02509882,0.0001145503
